activity_code,subject_id,trial,fall_event,source_path,n_samples,sample_rate_hz,inferred_duration_sec,expected_duration_sec,duration_delta_sec
D08,SE09,03,0,data\raw\sisfall\SE09\D08_SE09_R03.txt,2400,200,12.0,12,0.0
D08,SE09,04,0,data\raw\sisfall\SE09\D08_SE09_R04.txt,2400,200,12.0,12,0.0
D08,SE09,05,0,data\raw\sisfall\SE09\D08_SE09_R05.txt,2400,200,12.0,12,0.0
D09,SE09,01,0,data\raw\sisfall\SE09\D09_SE09_R01.txt,2400,200,12.0,12,0.0
D09,SE09,02,0,data\raw\sisfall\SE09\D09_SE09_R02.txt,2400,200,12.0,12,0.0
D09,SE09,03,0,data\raw\sisfall\SE09\D09_SE09_R03.txt,2400,200,12.0,12,0.0
D09,SE09,04,0,data\raw\sisfall\SE09\D09_SE09_R04.txt,2400,200,12.0,12,0.0
D09,SE09,05,0,data\raw\sisfall\SE09\D09_SE09_R05.txt,2400,200,12.0,12,0.0
D10,SE09,01,0,data\raw\sisfall\SE09\D10_SE09_R01.txt,2400,200,12.0,12,0.0
D10,SE09,02,0,data\raw\sisfall\SE09\D10_SE09_R02.txt,2400,200,12.0,12,0.0
D10,SE09,03,0,data\raw\sisfall\SE09\D10_SE09_R03.txt,2400,200,12.0,12,0.0
D10,SE09,04,0,data\raw\sisfall\SE09\D10_SE09_R04.txt,2400,200,12.0,12,0.0
D10,SE09,05,0,data\raw\sisfall\SE09\D10_SE09_R05.txt,2400,200,12.0,12,0.0
D11,SE09,01,0,data\raw\sisfall\SE09\D11_SE09_R01.txt,2399,200,11.99,12,-0.01
D11,SE09,02,0,data\raw\sisfall\SE09\D11_SE09_R02.txt,2400,200,12.0,12,0.0
D11,SE09,03,0,data\raw\sisfall\SE09\D11_SE09_R03.txt,2400,200,12.0,12,0.0
D11,SE09,04,0,data\raw\sisfall\SE09\D11_SE09_R04.txt,2400,200,12.0,12,0.0
D11,SE09,05,0,data\raw\sisfall\SE09\D11_SE09_R05.txt,2400,200,12.0,12,0.0
D12,SE09,01,0,data\raw\sisfall\SE09\D12_SE09_R01.txt,2400,200,12.0,12,0.0
D12,SE09,02,0,data\raw\sisfall\SE09\D12_SE09_R02.txt,2400,200,12.0,12,0.0
D12,SE09,03,0,data\raw\sisfall\SE09\D12_SE09_R03.txt,2400,200,12.0,12,0.0
D12,SE09,04,0,data\raw\sisfall\SE09\D12_SE09_R04.txt,2400,200,12.0,12,0.0
D12,SE09,05,0,data\raw\sisfall\SE09\D12_SE09_R05.txt,2400,200,12.0,12,0.0
D14,SE09,01,0,data\raw\sisfall\SE09\D14_SE09_R01.txt,2400,200,12.0,12,0.0
D14,SE09,02,0,data\raw\sisfall\SE09\D14_SE09_R02.txt,2400,200,12.0,12,0.0
D14,SE09,03,0,data\raw\sisfall\SE09\D14_SE09_R03.txt,2400,200,12.0,12,0.0
D14,SE09,04,0,data\raw\sisfall\SE09\D14_SE09_R04.txt,2400,200,12.0,12,0.0
D14,SE09,05,0,data\raw\sisfall\SE09\D14_SE09_R05.txt,2400,200,12.0,12,0.0
D15,SE09,01,0,data\raw\sisfall\SE09\D15_SE09_R01.txt,2400,200,12.0,12,0.0
D15,SE09,02,0,data\raw\sisfall\SE09\D15_SE09_R02.txt,2400,200,12.0,12,0.0
D15,SE09,03,0,data\raw\sisfall\SE09\D15_SE09_R03.txt,2400,200,12.0,12,0.0
D15,SE09,04,0,data\raw\sisfall\SE09\D15_SE09_R04.txt,2400,200,12.0,12,0.0
D15,SE09,05,0,data\raw\sisfall\SE09\D15_SE09_R05.txt,2400,200,12.0,12,0.0
D16,SE09,01,0,data\raw\sisfall\SE09\D16_SE09_R01.txt,2399,200,11.99,12,-0.01
D16,SE09,02,0,data\raw\sisfall\SE09\D16_SE09_R02.txt,2400,200,12.0,12,0.0
D16,SE09,03,0,data\raw\sisfall\SE09\D16_SE09_R03.txt,2400,200,12.0,12,0.0
D16,SE09,04,0,data\raw\sisfall\SE09\D16_SE09_R04.txt,2400,200,12.0,12,0.0
D16,SE09,05,0,data\raw\sisfall\SE09\D16_SE09_R05.txt,2400,200,12.0,12,0.0
D17,SE09,01,0,data\raw\sisfall\SE09\D17_SE09_R01.txt,5000,200,25.0,25,0.0
D17,SE09,02,0,data\raw\sisfall\SE09\D17_SE09_R02.txt,5000,200,25.0,25,0.0
D17,SE09,03,0,data\raw\sisfall\SE09\D17_SE09_R03.txt,5000,200,25.0,25,0.0
D17,SE09,04,0,data\raw\sisfall\SE09\D17_SE09_R04.txt,5000,200,25.0,25,0.0
D17,SE09,05,0,data\raw\sisfall\SE09\D17_SE09_R05.txt,5000,200,25.0,25,0.0
D01,SE10,01,0,data\raw\sisfall\SE10\D01_SE10_R01.txt,19999,200,100.0,100,-0.0
D02,SE10,01,0,data\raw\sisfall\SE10\D02_SE10_R01.txt,20000,200,100.0,100,0.0
D03,SE10,01,0,data\raw\sisfall\SE10\D03_SE10_R01.txt,20000,200,100.0,100,0.0
D04,SE10,01,0,data\raw\sisfall\SE10\D04_SE10_R01.txt,20000,200,100.0,100,0.0
D05,SE10,01,0,data\raw\sisfall\SE10\D05_SE10_R01.txt,5000,200,25.0,25,0.0
D05,SE10,02,0,data\raw\sisfall\SE10\D05_SE10_R02.txt,5000,200,25.0,25,0.0
D05,SE10,03,0,data\raw\sisfall\SE10\D05_SE10_R03.txt,5000,200,25.0,25,0.0
D05,SE10,04,0,data\raw\sisfall\SE10\D05_SE10_R04.txt,5000,200,25.0,25,0.0
D05,SE10,05,0,data\raw\sisfall\SE10\D05_SE10_R05.txt,5000,200,25.0,25,0.0
D07,SE10,01,0,data\raw\sisfall\SE10\D07_SE10_R01.txt,2400,200,12.0,12,0.0
D07,SE10,02,0,data\raw\sisfall\SE10\D07_SE10_R02.txt,2399,200,11.99,12,-0.01
D07,SE10,03,0,data\raw\sisfall\SE10\D07_SE10_R03.txt,2400,200,12.0,12,0.0
D07,SE10,04,0,data\raw\sisfall\SE10\D07_SE10_R04.txt,2400,200,12.0,12,0.0
D07,SE10,05,0,data\raw\sisfall\SE10\D07_SE10_R05.txt,2400,200,12.0,12,0.0
D08,SE10,01,0,data\raw\sisfall\SE10\D08_SE10_R01.txt,2400,200,12.0,12,0.0
D08,SE10,02,0,data\raw\sisfall\SE10\D08_SE10_R02.txt,2400,200,12.0,12,0.0
D08,SE10,03,0,data\raw\sisfall\SE10\D08_SE10_R03.txt,2400,200,12.0,12,0.0
D08,SE10,04,0,data\raw\sisfall\SE10\D08_SE10_R04.txt,2400,200,12.0,12,0.0
D08,SE10,05,0,data\raw\sisfall\SE10\D08_SE10_R05.txt,2400,200,12.0,12,0.0
D09,SE10,01,0,data\raw\sisfall\SE10\D09_SE10_R01.txt,2400,200,12.0,12,0.0
D09,SE10,02,0,data\raw\sisfall\SE10\D09_SE10_R02.txt,2400,200,12.0,12,0.0
D09,SE10,03,0,data\raw\sisfall\SE10\D09_SE10_R03.txt,2400,200,12.0,12,0.0
D09,SE10,04,0,data\raw\sisfall\SE10\D09_SE10_R04.txt,2400,200,12.0,12,0.0
D09,SE10,05,0,data\raw\sisfall\SE10\D09_SE10_R05.txt,2400,200,12.0,12,0.0
D10,SE10,01,0,data\raw\sisfall\SE10\D10_SE10_R01.txt,2400,200,12.0,12,0.0
D10,SE10,02,0,data\raw\sisfall\SE10\D10_SE10_R02.txt,2400,200,12.0,12,0.0
D10,SE10,03,0,data\raw\sisfall\SE10\D10_SE10_R03.txt,2400,200,12.0,12,0.0
D10,SE10,04,0,data\raw\sisfall\SE10\D10_SE10_R04.txt,2400,200,12.0,12,0.0
D10,SE10,05,0,data\raw\sisfall\SE10\D10_SE10_R05.txt,2400,200,12.0,12,0.0
D11,SE10,01,0,data\raw\sisfall\SE10\D11_SE10_R01.txt,2399,200,11.99,12,-0.01
D11,SE10,02,0,data\raw\sisfall\SE10\D11_SE10_R02.txt,2400,200,12.0,12,0.0
D11,SE10,03,0,data\raw\sisfall\SE10\D11_SE10_R03.txt,2400,200,12.0,12,0.0
D11,SE10,04,0,data\raw\sisfall\SE10\D11_SE10_R04.txt,2400,200,12.0,12,0.0
D11,SE10,05,0,data\raw\sisfall\SE10\D11_SE10_R05.txt,2400,200,12.0,12,0.0
D12,SE10,01,0,data\raw\sisfall\SE10\D12_SE10_R01.txt,2400,200,12.0,12,0.0
D12,SE10,02,0,data\raw\sisfall\SE10\D12_SE10_R02.txt,2400,200,12.0,12,0.0
D12,SE10,03,0,data\raw\sisfall\SE10\D12_SE10_R03.txt,2400,200,12.0,12,0.0
D12,SE10,04,0,data\raw\sisfall\SE10\D12_SE10_R04.txt,2400,200,12.0,12,0.0
D12,SE10,05,0,data\raw\sisfall\SE10\D12_SE10_R05.txt,2400,200,12.0,12,0.0
D14,SE10,01,0,data\raw\sisfall\SE10\D14_SE10_R01.txt,2400,200,12.0,12,0.0
D14,SE10,02,0,data\raw\sisfall\SE10\D14_SE10_R02.txt,2400,200,12.0,12,0.0
D14,SE10,03,0,data\raw\sisfall\SE10\D14_SE10_R03.txt,2400,200,12.0,12,0.0
D14,SE10,04,0,data\raw\sisfall\SE10\D14_SE10_R04.txt,2400,200,12.0,12,0.0
D14,SE10,05,0,data\raw\sisfall\SE10\D14_SE10_R05.txt,2400,200,12.0,12,0.0
D15,SE10,01,0,data\raw\sisfall\SE10\D15_SE10_R01.txt,2400,200,12.0,12,0.0
D15,SE10,02,0,data\raw\sisfall\SE10\D15_SE10_R02.txt,2400,200,12.0,12,0.0
D15,SE10,03,0,data\raw\sisfall\SE10\D15_SE10_R03.txt,2400,200,12.0,12,0.0
D15,SE10,04,0,data\raw\sisfall\SE10\D15_SE10_R04.txt,2400,200,12.0,12,0.0
D15,SE10,05,0,data\raw\sisfall\SE10\D15_SE10_R05.txt,2400,200,12.0,12,0.0
D16,SE10,01,0,data\raw\sisfall\SE10\D16_SE10_R01.txt,2399,200,11.99,12,-0.01
D16,SE10,02,0,data\raw\sisfall\SE10\D16_SE10_R02.txt,2400,200,12.0,12,0.0
D16,SE10,03,0,data\raw\sisfall\SE10\D16_SE10_R03.txt,2400,200,12.0,12,0.0
D16,SE10,04,0,data\raw\sisfall\SE10\D16_SE10_R04.txt,2400,200,12.0,12,0.0
D16,SE10,05,0,data\raw\sisfall\SE10\D16_SE10_R05.txt,2400,200,12.0,12,0.0
D17,SE10,01,0,data\raw\sisfall\SE10\D17_SE10_R01.txt,5000,200,25.0,25,0.0
D17,SE10,02,0,data\raw\sisfall\SE10\D17_SE10_R02.txt,5000,200,25.0,25,0.0
D17,SE10,03,0,data\raw\sisfall\SE10\D17_SE10_R03.txt,5000,200,25.0,25,0.0
D17,SE10,04,0,data\raw\sisfall\SE10\D17_SE10_R04.txt,5000,200,25.0,25,0.0
D17,SE10,05,0,data\raw\sisfall\SE10\D17_SE10_R05.txt,5000,200,25.0,25,0.0
D01,SE11,01,0,data\raw\sisfall\SE11\D01_SE11_R01.txt,19999,200,100.0,100,-0.0
D02,SE11,01,0,data\raw\sisfall\SE11\D02_SE11_R01.txt,20000,200,100.0,100,0.0
D03,SE11,01,0,data\raw\sisfall\SE11\D03_SE11_R01.txt,20000,200,100.0,100,0.0
D04,SE11,01,0,data\raw\sisfall\SE11\D04_SE11_R01.txt,20000,200,100.0,100,0.0
D05,SE11,01,0,data\raw\sisfall\SE11\D05_SE11_R01.txt,5000,200,25.0,25,0.0
D05,SE11,02,0,data\raw\sisfall\SE11\D05_SE11_R02.txt,5000,200,25.0,25,0.0
D05,SE11,03,0,data\raw\sisfall\SE11\D05_SE11_R03.txt,5000,200,25.0,25,0.0
D05,SE11,04,0,data\raw\sisfall\SE11\D05_SE11_R04.txt,5000,200,25.0,25,0.0
D05,SE11,05,0,data\raw\sisfall\SE11\D05_SE11_R05.txt,5000,200,25.0,25,0.0
D07,SE11,01,0,data\raw\sisfall\SE11\D07_SE11_R01.txt,2399,200,11.99,12,-0.01
D07,SE11,02,0,data\raw\sisfall\SE11\D07_SE11_R02.txt,2400,200,12.0,12,0.0
D07,SE11,03,0,data\raw\sisfall\SE11\D07_SE11_R03.txt,2399,200,11.99,12,-0.01
D07,SE11,04,0,data\raw\sisfall\SE11\D07_SE11_R04.txt,2400,200,12.0,12,0.0
D07,SE11,05,0,data\raw\sisfall\SE11\D07_SE11_R05.txt,2400,200,12.0,12,0.0
D08,SE11,01,0,data\raw\sisfall\SE11\D08_SE11_R01.txt,2400,200,12.0,12,0.0
D08,SE11,02,0,data\raw\sisfall\SE11\D08_SE11_R02.txt,2400,200,12.0,12,0.0
D08,SE11,03,0,data\raw\sisfall\SE11\D08_SE11_R03.txt,2400,200,12.0,12,0.0
D08,SE11,04,0,data\raw\sisfall\SE11\D08_SE11_R04.txt,2400,200,12.0,12,0.0
D08,SE11,05,0,data\raw\sisfall\SE11\D08_SE11_R05.txt,2400,200,12.0,12,0.0
D09,SE11,01,0,data\raw\sisfall\SE11\D09_SE11_R01.txt,2400,200,12.0,12,0.0
D09,SE11,02,0,data\raw\sisfall\SE11\D09_SE11_R02.txt,2400,200,12.0,12,0.0
D09,SE11,03,0,data\raw\sisfall\SE11\D09_SE11_R03.txt,2400,200,12.0,12,0.0
D09,SE11,04,0,data\raw\sisfall\SE11\D09_SE11_R04.txt,2400,200,12.0,12,0.0
D09,SE11,05,0,data\raw\sisfall\SE11\D09_SE11_R05.txt,2400,200,12.0,12,0.0
D10,SE11,01,0,data\raw\sisfall\SE11\D10_SE11_R01.txt,2400,200,12.0,12,0.0
D10,SE11,02,0,data\raw\sisfall\SE11\D10_SE11_R02.txt,2400,200,12.0,12,0.0
D10,SE11,03,0,data\raw\sisfall\SE11\D10_SE11_R03.txt,2400,200,12.0,12,0.0
D10,SE11,04,0,data\raw\sisfall\SE11\D10_SE11_R04.txt,2400,200,12.0,12,0.0
D10,SE11,05,0,data\raw\sisfall\SE11\D10_SE11_R05.txt,2400,200,12.0,12,0.0
D11,SE11,01,0,data\raw\sisfall\SE11\D11_SE11_R01.txt,2399,200,11.99,12,-0.01
D11,SE11,02,0,data\raw\sisfall\SE11\D11_SE11_R02.txt,2400,200,12.0,12,0.0
D11,SE11,03,0,data\raw\sisfall\SE11\D11_SE11_R03.txt,2400,200,12.0,12,0.0
D11,SE11,04,0,data\raw\sisfall\SE11\D11_SE11_R04.txt,2400,200,12.0,12,0.0
D11,SE11,05,0,data\raw\sisfall\SE11\D11_SE11_R05.txt,2400,200,12.0,12,0.0
D12,SE11,01,0,data\raw\sisfall\SE11\D12_SE11_R01.txt,2400,200,12.0,12,0.0
D12,SE11,02,0,data\raw\sisfall\SE11\D12_SE11_R02.txt,2400,200,12.0,12,0.0
D12,SE11,03,0,data\raw\sisfall\SE11\D12_SE11_R03.txt,2400,200,12.0,12,0.0
D12,SE11,04,0,data\raw\sisfall\SE11\D12_SE11_R04.txt,2400,200,12.0,12,0.0
D12,SE11,05,0,data\raw\sisfall\SE11\D12_SE11_R05.txt,2400,200,12.0,12,0.0
D14,SE11,01,0,data\raw\sisfall\SE11\D14_SE11_R01.txt,2400,200,12.0,12,0.0
D14,SE11,02,0,data\raw\sisfall\SE11\D14_SE11_R02.txt,2400,200,12.0,12,0.0
D14,SE11,03,0,data\raw\sisfall\SE11\D14_SE11_R03.txt,2400,200,12.0,12,0.0
D14,SE11,04,0,data\raw\sisfall\SE11\D14_SE11_R04.txt,2400,200,12.0,12,0.0
D14,SE11,05,0,data\raw\sisfall\SE11\D14_SE11_R05.txt,2400,200,12.0,12,0.0
D15,SE11,01,0,data\raw\sisfall\SE11\D15_SE11_R01.txt,2400,200,12.0,12,0.0
D15,SE11,02,0,data\raw\sisfall\SE11\D15_SE11_R02.txt,2400,200,12.0,12,0.0
D15,SE11,03,0,data\raw\sisfall\SE11\D15_SE11_R03.txt,2400,200,12.0,12,0.0
D15,SE11,04,0,data\raw\sisfall\SE11\D15_SE11_R04.txt,2400,200,12.0,12,0.0
D15,SE11,05,0,data\raw\sisfall\SE11\D15_SE11_R05.txt,2400,200,12.0,12,0.0
D16,SE11,01,0,data\raw\sisfall\SE11\D16_SE11_R01.txt,2399,200,11.99,12,-0.01
D16,SE11,02,0,data\raw\sisfall\SE11\D16_SE11_R02.txt,2400,200,12.0,12,0.0
D16,SE11,03,0,data\raw\sisfall\SE11\D16_SE11_R03.txt,2400,200,12.0,12,0.0
D16,SE11,04,0,data\raw\sisfall\SE11\D16_SE11_R04.txt,2400,200,12.0,12,0.0
D16,SE11,05,0,data\raw\sisfall\SE11\D16_SE11_R05.txt,2400,200,12.0,12,0.0
D17,SE11,01,0,data\raw\sisfall\SE11\D17_SE11_R01.txt,4999,200,25.0,25,-0.0
D17,SE11,02,0,data\raw\sisfall\SE11\D17_SE11_R02.txt,5000,200,25.0,25,0.0
D17,SE11,03,0,data\raw\sisfall\SE11\D17_SE11_R03.txt,5000,200,25.0,25,0.0
D17,SE11,04,0,data\raw\sisfall\SE11\D17_SE11_R04.txt,5000,200,25.0,25,0.0
D17,SE11,05,0,data\raw\sisfall\SE11\D17_SE11_R05.txt,5000,200,25.0,25,0.0
D01,SE12,01,0,data\raw\sisfall\SE12\D01_SE12_R01.txt,19998,200,99.99,100,-0.01
D02,SE12,01,0,data\raw\sisfall\SE12\D02_SE12_R01.txt,20000,200,100.0,100,0.0
D03,SE12,01,0,data\raw\sisfall\SE12\D03_SE12_R01.txt,20000,200,100.0,100,0.0
D04,SE12,01,0,data\raw\sisfall\SE12\D04_SE12_R01.txt,19996,200,99.98,100,-0.02
D05,SE12,01,0,data\raw\sisfall\SE12\D05_SE12_R01.txt,5000,200,25.0,25,0.0
D05,SE12,02,0,data\raw\sisfall\SE12\D05_SE12_R02.txt,4993,200,24.96,25,-0.04
D05,SE12,03,0,data\raw\sisfall\SE12\D05_SE12_R03.txt,5000,200,25.0,25,0.0
D05,SE12,04,0,data\raw\sisfall\SE12\D05_SE12_R04.txt,5000,200,25.0,25,0.0
D05,SE12,05,0,data\raw\sisfall\SE12\D05_SE12_R05.txt,5000,200,25.0,25,0.0
D07,SE12,01,0,data\raw\sisfall\SE12\D07_SE12_R01.txt,2399,200,11.99,12,-0.01
D07,SE12,02,0,data\raw\sisfall\SE12\D07_SE12_R02.txt,2400,200,12.0,12,0.0
D07,SE12,03,0,data\raw\sisfall\SE12\D07_SE12_R03.txt,2400,200,12.0,12,0.0
D07,SE12,04,0,data\raw\sisfall\SE12\D07_SE12_R04.txt,2400,200,12.0,12,0.0
D07,SE12,05,0,data\raw\sisfall\SE12\D07_SE12_R05.txt,2400,200,12.0,12,0.0
D08,SE12,01,0,data\raw\sisfall\SE12\D08_SE12_R01.txt,2400,200,12.0,12,0.0
D08,SE12,02,0,data\raw\sisfall\SE12\D08_SE12_R02.txt,2400,200,12.0,12,0.0
D08,SE12,03,0,data\raw\sisfall\SE12\D08_SE12_R03.txt,2400,200,12.0,12,0.0
D08,SE12,04,0,data\raw\sisfall\SE12\D08_SE12_R04.txt,2400,200,12.0,12,0.0
D08,SE12,05,0,data\raw\sisfall\SE12\D08_SE12_R05.txt,2400,200,12.0,12,0.0
D09,SE12,01,0,data\raw\sisfall\SE12\D09_SE12_R01.txt,2400,200,12.0,12,0.0
D09,SE12,02,0,data\raw\sisfall\SE12\D09_SE12_R02.txt,2400,200,12.0,12,0.0
D09,SE12,03,0,data\raw\sisfall\SE12\D09_SE12_R03.txt,2400,200,12.0,12,0.0
D09,SE12,04,0,data\raw\sisfall\SE12\D09_SE12_R04.txt,2400,200,12.0,12,0.0
D09,SE12,05,0,data\raw\sisfall\SE12\D09_SE12_R05.txt,2400,200,12.0,12,0.0
D10,SE12,01,0,data\raw\sisfall\SE12\D10_SE12_R01.txt,2400,200,12.0,12,0.0
D10,SE12,02,0,data\raw\sisfall\SE12\D10_SE12_R02.txt,2400,200,12.0,12,0.0
D10,SE12,03,0,data\raw\sisfall\SE12\D10_SE12_R03.txt,2400,200,12.0,12,0.0
D10,SE12,04,0,data\raw\sisfall\SE12\D10_SE12_R04.txt,2400,200,12.0,12,0.0
D10,SE12,05,0,data\raw\sisfall\SE12\D10_SE12_R05.txt,2400,200,12.0,12,0.0
D11,SE12,01,0,data\raw\sisfall\SE12\D11_SE12_R01.txt,2399,200,11.99,12,-0.01
D11,SE12,02,0,data\raw\sisfall\SE12\D11_SE12_R02.txt,2400,200,12.0,12,0.0
D11,SE12,03,0,data\raw\sisfall\SE12\D11_SE12_R03.txt,2400,200,12.0,12,0.0
D11,SE12,04,0,data\raw\sisfall\SE12\D11_SE12_R04.txt,2400,200,12.0,12,0.0
D11,SE12,05,0,data\raw\sisfall\SE12\D11_SE12_R05.txt,2400,200,12.0,12,0.0
D12,SE12,01,0,data\raw\sisfall\SE12\D12_SE12_R01.txt,2399,200,11.99,12,-0.01
D12,SE12,02,0,data\raw\sisfall\SE12\D12_SE12_R02.txt,2400,200,12.0,12,0.0
D12,SE12,03,0,data\raw\sisfall\SE12\D12_SE12_R03.txt,2400,200,12.0,12,0.0
D12,SE12,04,0,data\raw\sisfall\SE12\D12_SE12_R04.txt,2400,200,12.0,12,0.0
D12,SE12,05,0,data\raw\sisfall\SE12\D12_SE12_R05.txt,2400,200,12.0,12,0.0
D14,SE12,01,0,data\raw\sisfall\SE12\D14_SE12_R01.txt,2400,200,12.0,12,0.0
D14,SE12,02,0,data\raw\sisfall\SE12\D14_SE12_R02.txt,2400,200,12.0,12,0.0
D14,SE12,03,0,data\raw\sisfall\SE12\D14_SE12_R03.txt,2400,200,12.0,12,0.0
D14,SE12,04,0,data\raw\sisfall\SE12\D14_SE12_R04.txt,2400,200,12.0,12,0.0
D14,SE12,05,0,data\raw\sisfall\SE12\D14_SE12_R05.txt,2400,200,12.0,12,0.0
D15,SE12,01,0,data\raw\sisfall\SE12\D15_SE12_R01.txt,2400,200,12.0,12,0.0
D15,SE12,02,0,data\raw\sisfall\SE12\D15_SE12_R02.txt,2400,200,12.0,12,0.0
D15,SE12,03,0,data\raw\sisfall\SE12\D15_SE12_R03.txt,2400,200,12.0,12,0.0
D15,SE12,04,0,data\raw\sisfall\SE12\D15_SE12_R04.txt,2400,200,12.0,12,0.0
D15,SE12,05,0,data\raw\sisfall\SE12\D15_SE12_R05.txt,2400,200,12.0,12,0.0
D16,SE12,01,0,data\raw\sisfall\SE12\D16_SE12_R01.txt,2399,200,11.99,12,-0.01
D16,SE12,02,0,data\raw\sisfall\SE12\D16_SE12_R02.txt,2400,200,12.0,12,0.0
D16,SE12,03,0,data\raw\sisfall\SE12\D16_SE12_R03.txt,2398,200,11.99,12,-0.01
D16,SE12,04,0,data\raw\sisfall\SE12\D16_SE12_R04.txt,2400,200,12.0,12,0.0
D16,SE12,05,0,data\raw\sisfall\SE12\D16_SE12_R05.txt,2400,200,12.0,12,0.0
D17,SE12,01,0,data\raw\sisfall\SE12\D17_SE12_R01.txt,5000,200,25.0,25,0.0
D17,SE12,02,0,data\raw\sisfall\SE12\D17_SE12_R02.txt,5000,200,25.0,25,0.0
D17,SE12,03,0,data\raw\sisfall\SE12\D17_SE12_R03.txt,4997,200,24.98,25,-0.02
D17,SE12,04,0,data\raw\sisfall\SE12\D17_SE12_R04.txt,5000,200,25.0,25,0.0
D17,SE12,05,0,data\raw\sisfall\SE12\D17_SE12_R05.txt,5000,200,25.0,25,0.0
D01,SE13,01,0,data\raw\sisfall\SE13\D01_SE13_R01.txt,19999,200,100.0,100,-0.0
D02,SE13,01,0,data\raw\sisfall\SE13\D02_SE13_R01.txt,20000,200,100.0,100,0.0
D03,SE13,01,0,data\raw\sisfall\SE13\D03_SE13_R01.txt,20000,200,100.0,100,0.0
D04,SE13,01,0,data\raw\sisfall\SE13\D04_SE13_R01.txt,20000,200,100.0,100,0.0
D05,SE13,01,0,data\raw\sisfall\SE13\D05_SE13_R01.txt,5000,200,25.0,25,0.0
D05,SE13,02,0,data\raw\sisfall\SE13\D05_SE13_R02.txt,5000,200,25.0,25,0.0
D05,SE13,03,0,data\raw\sisfall\SE13\D05_SE13_R03.txt,5000,200,25.0,25,0.0
D05,SE13,04,0,data\raw\sisfall\SE13\D05_SE13_R04.txt,5000,200,25.0,25,0.0
D05,SE13,05,0,data\raw\sisfall\SE13\D05_SE13_R05.txt,5000,200,25.0,25,0.0
D07,SE13,01,0,data\raw\sisfall\SE13\D07_SE13_R01.txt,2399,200,11.99,12,-0.01
D07,SE13,02,0,data\raw\sisfall\SE13\D07_SE13_R02.txt,2400,200,12.0,12,0.0
D07,SE13,03,0,data\raw\sisfall\SE13\D07_SE13_R03.txt,2400,200,12.0,12,0.0
D07,SE13,04,0,data\raw\sisfall\SE13\D07_SE13_R04.txt,2400,200,12.0,12,0.0
D07,SE13,05,0,data\raw\sisfall\SE13\D07_SE13_R05.txt,2400,200,12.0,12,0.0
D08,SE13,01,0,data\raw\sisfall\SE13\D08_SE13_R01.txt,2400,200,12.0,12,0.0
D08,SE13,02,0,data\raw\sisfall\SE13\D08_SE13_R02.txt,2400,200,12.0,12,0.0
D08,SE13,03,0,data\raw\sisfall\SE13\D08_SE13_R03.txt,2400,200,12.0,12,0.0
D08,SE13,04,0,data\raw\sisfall\SE13\D08_SE13_R04.txt,2400,200,12.0,12,0.0
D08,SE13,05,0,data\raw\sisfall\SE13\D08_SE13_R05.txt,2400,200,12.0,12,0.0
D09,SE13,01,0,data\raw\sisfall\SE13\D09_SE13_R01.txt,2400,200,12.0,12,0.0
D09,SE13,02,0,data\raw\sisfall\SE13\D09_SE13_R02.txt,2400,200,12.0,12,0.0
D09,SE13,03,0,data\raw\sisfall\SE13\D09_SE13_R03.txt,2400,200,12.0,12,0.0
D09,SE13,04,0,data\raw\sisfall\SE13\D09_SE13_R04.txt,2400,200,12.0,12,0.0
D09,SE13,05,0,data\raw\sisfall\SE13\D09_SE13_R05.txt,2400,200,12.0,12,0.0
D10,SE13,01,0,data\raw\sisfall\SE13\D10_SE13_R01.txt,2400,200,12.0,12,0.0
D10,SE13,02,0,data\raw\sisfall\SE13\D10_SE13_R02.txt,2400,200,12.0,12,0.0
D10,SE13,03,0,data\raw\sisfall\SE13\D10_SE13_R03.txt,2400,200,12.0,12,0.0
D10,SE13,04,0,data\raw\sisfall\SE13\D10_SE13_R04.txt,2400,200,12.0,12,0.0
D10,SE13,05,0,data\raw\sisfall\SE13\D10_SE13_R05.txt,2400,200,12.0,12,0.0
D11,SE13,01,0,data\raw\sisfall\SE13\D11_SE13_R01.txt,2399,200,11.99,12,-0.01
D11,SE13,02,0,data\raw\sisfall\SE13\D11_SE13_R02.txt,2400,200,12.0,12,0.0
D11,SE13,03,0,data\raw\sisfall\SE13\D11_SE13_R03.txt,2400,200,12.0,12,0.0
D11,SE13,04,0,data\raw\sisfall\SE13\D11_SE13_R04.txt,2400,200,12.0,12,0.0
D11,SE13,05,0,data\raw\sisfall\SE13\D11_SE13_R05.txt,2400,200,12.0,12,0.0
D12,SE13,01,0,data\raw\sisfall\SE13\D12_SE13_R01.txt,2400,200,12.0,12,0.0
D12,SE13,02,0,data\raw\sisfall\SE13\D12_SE13_R02.txt,2400,200,12.0,12,0.0
D12,SE13,03,0,data\raw\sisfall\SE13\D12_SE13_R03.txt,2400,200,12.0,12,0.0
D12,SE13,04,0,data\raw\sisfall\SE13\D12_SE13_R04.txt,2400,200,12.0,12,0.0
D12,SE13,05,0,data\raw\sisfall\SE13\D12_SE13_R05.txt,2400,200,12.0,12,0.0
D14,SE13,01,0,data\raw\sisfall\SE13\D14_SE13_R01.txt,2400,200,12.0,12,0.0
D14,SE13,02,0,data\raw\sisfall\SE13\D14_SE13_R02.txt,2400,200,12.0,12,0.0
D14,SE13,03,0,data\raw\sisfall\SE13\D14_SE13_R03.txt,2400,200,12.0,12,0.0
